setting,model,calibration,method,course,seed,nominal_coverage,observed_coverage,coverage_gap,average_set_size,singleton_rate,ambiguity_rate,empty_set_rate,pass_coverage,fail_coverage,automatic_coverage,automatic_error_rate,deferral_rate,n_automatic,undercoverage,overcoverage,n_test,n_pass,n_fail,coverage_ci_lower,coverage_ci_upper,pass_ci_lower,pass_ci_upper,fail_ci_lower,fail_ci_upper,automatic_error_ci_lower,automatic_error_ci_upper,automatic_false_negative_fraction,automatic_false_positive_fraction,review_fraction
temporal_2,logistic,none,EIQ-batch,Global economics,19,0.9,0.8994082840236687,0.0005917159763313418,1.6449704142011834,0.35502958579881655,0.6449704142011834,0.0,0.8622950819672132,0.9299191374663073,0.35502958579881655,0.2833333333333333,0.6449704142011834,240,0.0005917159763313418,0.0,676,305,371,0.8744288925186824,0.9198739452881292,0.8190943394064567,0.8964831638338298,0.8992971295217117,0.9517293311147946,0.2300847737601461,0.34340859154786263,0.07008086253369272,0.1377049180327869,0.6449704142011834
temporal_2,logistic,none,EIQ-batch,Global economics,42,0.9,0.8476331360946746,0.05236686390532541,1.5355029585798816,0.46449704142011833,0.5355029585798816,0.0,0.8786885245901639,0.8221024258760108,0.46449704142011833,0.32802547770700635,0.5355029585798816,314,0.05236686390532541,0.0,676,305,371,0.8185832195158125,0.8727544356123385,0.8372625475338719,0.9106940282512236,0.7799465989168978,0.8576562979236194,0.27844749042099265,0.38176046230890376,0.1778975741239892,0.12131147540983607,0.5355029585798816
temporal_2,logistic,none,EIQ-batch,Global economics,73,0.9,0.8284023668639053,0.07159763313609468,1.4733727810650887,0.5266272189349113,0.47337278106508873,0.0,0.7540983606557377,0.889487870619946,0.5266272189349113,0.3258426966292135,0.47337278106508873,356,0.07159763313609468,0.0,676,305,371,0.7981446851241084,0.8549487592948256,0.7028080840232424,0.7990675404213022,0.853506866385511,0.9174857578274993,0.27924038819191227,0.37616340989632285,0.1105121293800539,0.2459016393442623,0.47337278106508873
temporal_2,logistic,none,EIQ-batch,Global economics,101,0.9,0.841715976331361,0.05828402366863905,1.529585798816568,0.47041420118343197,0.5295857988165681,0.0,0.8918032786885246,0.8005390835579514,0.47041420118343197,0.33647798742138363,0.5295857988165681,318,0.05828402366863905,0.0,676,305,371,0.8122796789723574,0.8672905267068036,0.8519453148979848,0.9219145189229583,0.7568895931061315,0.8380285909751879,0.28677108701811993,0.3900884438170886,0.19946091644204852,0.10819672131147541,0.529585798816568
temporal_2,logistic,none,EQ,Accountancy,7,0.9,0.706777316735823,0.19322268326417702,1.1051175656984786,0.8948824343015215,0.10511756569847856,0.0,0.9934354485776805,0.21428571428571427,0.8948824343015215,0.3276661514683153,0.10511756569847856,647,0.19322268326417702,0.0,723,457,266,0.6725709782162581,0.7387979611465705,0.9808795889404179,0.9977649999256127,0.16922657862546975,0.26747969822207024,0.2926095512859796,0.36475708235768906,0.7857142857142857,0.006564551422319475,0.10511756569847852
temporal_2,logistic,none,EQ,Accountancy,19,0.9,0.719225449515906,0.18077455048409408,1.1217150760719226,0.8782849239280774,0.12171507607192254,0.0,0.9781181619256017,0.2744360902255639,0.8782849239280774,0.31968503937007875,0.12171507607192254,635,0.18077455048409408,0.0,723,457,266,0.6853769871966434,0.7507566374789975,0.9601937423423856,0.9880716353393337,0.2243087323402796,0.33098569674988365,0.28458978062861384,0.35694882517393434,0.7255639097744361,0.02188183807439825,0.12171507607192256
temporal_2,logistic,none,EQ,Accountancy,42,0.9,0.7289073305670816,0.17109266943291845,1.1410788381742738,0.8589211618257261,0.14107883817427386,0.0,0.9824945295404814,0.2932330827067669,0.8589211618257261,0.31561996779388085,0.14107883817427386,621,0.17109266943291845,0.0,723,457,266,0.6953584623319915,0.7600365842536145,0.9658415468623841,0.9911036054434242,0.24177959374732277,0.3505736329186601,0.2802945729941319,0.3532124602424153,0.706766917293233,0.0175054704595186,0.1410788381742739
temporal_2,logistic,none,EQ,Accountancy,73,0.9,0.7206085753803596,0.17939142461964042,1.1383125864453665,0.8616874135546335,0.13831258644536654,0.0,0.9956236323851203,0.24812030075187969,0.8616874135546335,0.32423756019261635,0.13831258644536654,623,0.17939142461964042,0.0,723,457,266,0.6868017570644601,0.7520834993126045,0.9841854555926877,0.9987990205853874,0.20004683877984525,0.30336527370417027,0.28865527197206664,0.36197409065494457,0.7518796992481203,0.00437636761487965,0.13831258644536648
temporal_2,logistic,none,EQ,Accountancy,101,0.9,0.6832641770401107,0.21673582295988936,1.0746887966804979,0.9253112033195021,0.07468879668049792,0.0,0.9978118161925602,0.14285714285714285,0.9253112033195021,0.3423019431988042,0.07468879668049792,669,0.21673582295988936,0.0,723,457,266,0.6484619233435112,0.7161292770951162,0.9877107361507956,0.9996136273393242,0.10588156475218566,0.19000128130723934,0.30733929246172087,0.37906528734846967,0.8571428571428571,0.002188183807439825,0.07468879668049788
temporal_2,logistic,none,EQ,Global economics,7,0.9,0.9127218934911243,0.012721893491124292,1.6908284023668638,0.3091715976331361,0.6908284023668639,0.0,0.9540983606557377,0.8787061994609164,0.3091715976331361,0.2822966507177033,0.6908284023668639,209,0.0,0.012721893491124292,676,305,371,0.8890458819377353,0.9317337171293035,0.92443697021301,0.9724633392782087,0.8415484932858226,0.9081017745475888,0.22562759341356395,0.3468241248549998,0.12129380053908356,0.04590163934426229,0.6908284023668638
temporal_2,logistic,none,EQ,Global economics,19,0.9,0.863905325443787,0.03609467455621307,1.569526627218935,0.43047337278106507,0.5695266272189349,0.0,0.8524590163934426,0.8733153638814016,0.43047337278106507,0.3161512027491409,0.5695266272189349,291,0.03609467455621307,0.0,676,305,371,0.8359922248424769,0.8877059162703957,0.8082803618575715,0.887869697855829,0.8356006737706091,0.903378415873003,0.26541858968058324,0.37167450968211063,0.12668463611859837,0.14754098360655737,0.569526627218935
temporal_2,logistic,none,EQ,Global economics,42,0.9,0.871301775147929,0.028698224852071075,1.5828402366863905,0.4171597633136095,0.5828402366863905,0.0,0.9049180327868852,0.8436657681940701,0.4171597633136095,0.30851063829787234,0.5828402366863905,282,0.028698224852071075,0.0,676,305,371,0.8439446093562066,0.8944628435679032,0.866782094349739,0.9329809975070514,0.803210328186466,0.8770772814132493,0.25747797328266214,0.364690201881363,0.15633423180592992,0.09508196721311475,0.5828402366863905
temporal_2,logistic,none,EQ,Global economics,73,0.9,0.9097633136094675,0.009763313609467472,1.6967455621301775,0.3032544378698225,0.6967455621301775,0.0,0.9114754098360656,0.9083557951482479,0.3032544378698225,0.2975609756097561,0.6967455621301775,205,0.0,0.009763313609467472,676,305,371,0.885786103532988,0.9291097708095558,0.8742666327799533,0.938448088094761,0.8746643922544663,0.9336773556228419,0.2391671966585593,0.3634021376647482,0.09164420485175202,0.08852459016393442,0.6967455621301775
temporal_2,logistic,none,EQ,Global economics,101,0.9,0.893491124260355,0.0065088757396449815,1.6597633136094674,0.34023668639053256,0.6597633136094675,0.0,0.9639344262295082,0.8355795148247979,0.34023668639053256,0.3130434782608696,0.6597633136094675,230,0.0065088757396449815,0.0,676,305,371,0.8679723292116954,0.9145630591461262,0.9365834590822175,0.9797442939358867,0.7944602711449159,0.8698205711701,0.25659878659594665,0.37563067162880986,0.16442048517520216,0.036065573770491806,0.6597633136094674
temporal_2,logistic,none,MCP,Accountancy,7,0.9,0.706777316735823,0.19322268326417702,1.1051175656984786,0.8948824343015215,0.10511756569847856,0.0,0.9934354485776805,0.21428571428571427,0.8948824343015215,0.3276661514683153,0.10511756569847856,647,0.19322268326417702,0.0,723,457,266,0.6725709782162581,0.7387979611465705,0.9808795889404179,0.9977649999256127,0.16922657862546975,0.26747969822207024,0.2926095512859796,0.36475708235768906,0.7857142857142857,0.006564551422319475,0.10511756569847852
temporal_2,logistic,none,MCP,Accountancy,19,0.9,0.7247579529737206,0.17524204702627943,1.1327800829875518,0.8672199170124482,0.13278008298755187,0.0,0.9803063457330415,0.2857142857142857,0.8672199170124482,0.31738437001594894,0.13278008298755187,627,0.17524204702627943,0.0,723,457,266,0.6910783663230692,0.7560617851582662,0.9630000708896762,0.9896051941040875,0.23477773571074162,0.3427519719249134,0.2821574494599207,0.3548353372410412,0.7142857142857143,0.019693654266958426,0.13278008298755184
temporal_2,logistic,none,MCP,Accountancy,42,0.9,0.7302904564315352,0.1697095435684648,1.1452282157676348,0.8547717842323651,0.14522821576763487,0.0,0.9824945295404814,0.29699248120300753,0.8547717842323651,0.3155339805825243,0.14522821576763487,618,0.1697095435684648,0.0,723,457,266,0.6967859443501008,0.761360733936929,0.9658415468623841,0.9911036054434242,0.24528712564130656,0.3544778605398404,0.2801293243636842,0.3532177341737186,0.7030075187969925,0.0175054704595186,0.1452282157676349
temporal_2,logistic,none,MCP,Accountancy,73,0.9,0.7261410788381742,0.17385892116182577,1.1452282157676348,0.8547717842323651,0.14522821576763487,0.0,0.9956236323851203,0.2631578947368421,0.8547717842323651,0.32038834951456313,0.14522821576763487,618,0.17385892116182577,0.0,723,457,266,0.6925046751685475,0.7573871080142114,0.9841854555926877,0.9987990205853874,0.2138816082258192,0.31917754231885215,0.28480554749829945,0.35819027265654013,0.7368421052631579,0.00437636761487965,0.1452282157676349
temporal_2,logistic,none,MCP,Accountancy,101,0.9,0.6832641770401107,0.21673582295988936,1.0746887966804979,0.9253112033195021,0.07468879668049792,0.0,0.9978118161925602,0.14285714285714285,0.9253112033195021,0.3423019431988042,0.07468879668049792,669,0.21673582295988936,0.0,723,457,266,0.6484619233435112,0.7161292770951162,0.9877107361507956,0.9996136273393242,0.10588156475218566,0.19000128130723934,0.30733929246172087,0.37906528734846967,0.8571428571428571,0.002188183807439825,0.07468879668049788
temporal_2,logistic,none,MCP,Global economics,7,0.9,0.9127218934911243,0.012721893491124292,1.6923076923076923,0.3076923076923077,0.6923076923076923,0.0,0.9540983606557377,0.8787061994609164,0.3076923076923077,0.28365384615384615,0.6923076923076923,208,0.0,0.012721893491124292,676,305,371,0.8890458819377353,0.9317337171293035,0.92443697021301,0.9724633392782087,0.8415484932858226,0.9081017745475888,0.22674898731714452,0.3484049957557469,0.12129380053908356,0.04590163934426229,0.6923076923076923
temporal_2,logistic,none,MCP,Global economics,19,0.9,0.8742603550295858,0.025739644970414255,1.5946745562130178,0.40532544378698226,0.5946745562130178,0.0,0.8622950819672132,0.8840970350404312,0.40532544378698226,0.3102189781021898,0.5946745562130178,274,0.025739644970414255,0.0,676,305,371,0.8471330024846304,0.8971581751639743,0.8190943394064567,0.8964831638338298,0.8475168185706914,0.9128046274525194,0.2583871094493058,0.3672987027349848,0.11590296495956873,0.1377049180327869,0.5946745562130178
temporal_2,logistic,none,MCP,Global economics,42,0.9,0.8742603550295858,0.025739644970414255,1.5961538461538463,0.40384615384615385,0.5961538461538461,0.0,0.9114754098360656,0.8436657681940701,0.40384615384615385,0.31135531135531136,0.5961538461538461,273,0.025739644970414255,0.0,676,305,371,0.8471330024846304,0.8971581751639743,0.8742666327799533,0.938448088094761,0.803210328186466,0.8770772814132493,0.25936475836877765,0.3685811409240322,0.15633423180592992,0.08852459016393442,0.5961538461538461
temporal_2,logistic,none,MCP,Global economics,73,0.9,0.915680473372781,0.015680473372781,1.7085798816568047,0.29142011834319526,0.7085798816568047,0.0,0.9147540983606557,0.9164420485175202,0.29142011834319526,0.2893401015228426,0.7085798816568047,197,0.0,0.015680473372781,676,305,371,0.8923128075307859,0.9343505162607476,0.8780272582985046,0.9411632770851716,0.8838373176746618,0.9405111974873458,0.23052718804685568,0.35621152373426035,0.08355795148247978,0.08524590163934426,0.7085798816568047
temporal_2,logistic,none,MCP,Global economics,101,0.9,0.893491124260355,0.0065088757396449815,1.6597633136094674,0.34023668639053256,0.6597633136094675,0.0,0.9639344262295082,0.8355795148247979,0.34023668639053256,0.3130434782608696,0.6597633136094675,230,0.0065088757396449815,0.0,676,305,371,0.8679723292116954,0.9145630591461262,0.9365834590822175,0.9797442939358867,0.7944602711449159,0.8698205711701,0.25659878659594665,0.37563067162880986,0.16442048517520216,0.036065573770491806,0.6597633136094674
temporal_2,logistic,platt,EIQ-batch,Accountancy,7,0.9,0.6915629322268326,0.2084370677731674,1.0774550484094052,0.9225449515905948,0.07745504840940526,0.0,0.9934354485776805,0.17293233082706766,0.9225449515905948,0.3343328335832084,0.07745504840940526,667,0.2084370677731674,0.0,723,457,266,0.6569593561579637,0.7241416344892052,0.9808795889404179,0.9977649999256127,0.13222541448584338,0.22295150769489322,0.2995698811654946,0.37099311536052954,0.8270676691729323,0.006564551422319475,0.0774550484094052
temporal_2,logistic,platt,EIQ-batch,Accountancy,19,0.9,0.7482710926694329,0.1517289073305671,1.1798063623789765,0.8201936376210235,0.1798063623789765,0.0,0.9803063457330415,0.34962406015037595,0.8201936376210235,0.3069139966273187,0.1798063623789765,593,0.1517289073305671,0.0,723,457,266,0.715379863051383,0.7785380273541536,0.9630000708896762,0.9896051941040875,0.29482921709943055,0.4087004022940116,0.2711342938432061,0.34517922356477737,0.650375939849624,0.019693654266958426,0.17980636237897651
temporal_2,logistic,platt,EIQ-batch,Accountancy,42,0.9,0.7178423236514523,0.18215767634854774,1.1147994467496543,0.8852005532503457,0.11479944674965421,0.0,0.9781181619256017,0.2706766917293233,0.8852005532503457,0.31875,0.11479944674965421,640,0.18215767634854774,0.0,723,457,266,0.6839525977278897,0.7494293952463276,0.9601937423423856,0.9880716353393337,0.22082829242809246,0.3270543771469067,0.28382061180323015,0.35584223248618885,0.7293233082706767,0.02188183807439825,0.11479944674965425
temporal_2,logistic,platt,EIQ-batch,Accountancy,73,0.9,0.6998616874135546,0.20013831258644543,1.0899031811894881,0.9100968188105117,0.08990318118948824,0.0,0.975929978118162,0.22556390977443608,0.9100968188105117,0.32978723404255317,0.08990318118948824,658,0.20013831258644543,0.0,723,457,266,0.6654694121282435,0.732141368727467,0.9574179470267523,0.9865075433429227,0.17945004019499483,0.279491515198037,0.2949441337667825,0.36660623148362714,0.7744360902255639,0.024070021881838075,0.08990318118948826
temporal_2,logistic,platt,EIQ-batch,Accountancy,101,0.9,0.677731673582296,0.222268326417704,1.062240663900415,0.9377593360995851,0.06224066390041494,0.0,0.9934354485776805,0.13533834586466165,0.9377593360995851,0.34365781710914456,0.06224066390041494,678,0.222268326417704,0.0,723,457,266,0.642803846971325,0.7107808266616079,0.9808795889404179,0.9977649999256127,0.09938514482261279,0.18167418220648435,0.3088798019932683,0.38019747945178645,0.8646616541353384,0.006564551422319475,0.06224066390041494
temporal_2,logistic,platt,EIQ-batch,Global economics,7,0.9,0.8816568047337278,0.01834319526627226,1.6168639053254439,0.3831360946745562,0.6168639053254438,0.0,0.9311475409836065,0.8409703504043127,0.3831360946745562,0.3088803088803089,0.6168639053254438,259,0.01834319526627226,0.0,676,305,371,0.85512371214485,0.9038767773149922,0.8970411104763275,0.9545284974521578,0.8002899947210882,0.8746620257837272,0.25574735305626894,0.3675997382124031,0.15902964959568733,0.06885245901639345,0.6168639053254438
temporal_2,logistic,platt,EIQ-batch,Global economics,19,0.9,0.8994082840236687,0.0005917159763313418,1.6449704142011834,0.35502958579881655,0.6449704142011834,0.0,0.8622950819672132,0.9299191374663073,0.35502958579881655,0.2833333333333333,0.6449704142011834,240,0.0005917159763313418,0.0,676,305,371,0.8744288925186824,0.9198739452881292,0.8190943394064567,0.8964831638338298,0.8992971295217117,0.9517293311147946,0.2300847737601461,0.34340859154786263,0.07008086253369272,0.1377049180327869,0.6449704142011834
temporal_2,logistic,platt,EIQ-batch,Global economics,42,0.9,0.8476331360946746,0.05236686390532541,1.5355029585798816,0.46449704142011833,0.5355029585798816,0.0,0.8786885245901639,0.8221024258760108,0.46449704142011833,0.32802547770700635,0.5355029585798816,314,0.05236686390532541,0.0,676,305,371,0.8185832195158125,0.8727544356123385,0.8372625475338719,0.9106940282512236,0.7799465989168978,0.8576562979236194,0.27844749042099265,0.38176046230890376,0.1778975741239892,0.12131147540983607,0.5355029585798816
temporal_2,logistic,platt,EIQ-batch,Global economics,73,0.9,0.8284023668639053,0.07159763313609468,1.4733727810650887,0.5266272189349113,0.47337278106508873,0.0,0.7540983606557377,0.889487870619946,0.5266272189349113,0.3258426966292135,0.47337278106508873,356,0.07159763313609468,0.0,676,305,371,0.7981446851241084,0.8549487592948256,0.7028080840232424,0.7990675404213022,0.853506866385511,0.9174857578274993,0.27924038819191227,0.37616340989632285,0.1105121293800539,0.2459016393442623,0.47337278106508873
temporal_2,logistic,platt,EIQ-batch,Global economics,101,0.9,0.841715976331361,0.05828402366863905,1.529585798816568,0.47041420118343197,0.5295857988165681,0.0,0.8918032786885246,0.8005390835579514,0.47041420118343197,0.33647798742138363,0.5295857988165681,318,0.05828402366863905,0.0,676,305,371,0.8122796789723574,0.8672905267068036,0.8519453148979848,0.9219145189229583,0.7568895931061315,0.8380285909751879,0.28677108701811993,0.3900884438170886,0.19946091644204852,0.10819672131147541,0.529585798816568
temporal_2,logistic,platt,EQ,Accountancy,7,0.9,0.706777316735823,0.19322268326417702,1.1051175656984786,0.8948824343015215,0.10511756569847856,0.0,0.9934354485776805,0.21428571428571427,0.8948824343015215,0.3276661514683153,0.10511756569847856,647,0.19322268326417702,0.0,723,457,266,0.6725709782162581,0.7387979611465705,0.9808795889404179,0.9977649999256127,0.16922657862546975,0.26747969822207024,0.2926095512859796,0.36475708235768906,0.7857142857142857,0.006564551422319475,0.10511756569847852
temporal_2,logistic,platt,EQ,Accountancy,19,0.9,0.719225449515906,0.18077455048409408,1.1217150760719226,0.8782849239280774,0.12171507607192254,0.0,0.9781181619256017,0.2744360902255639,0.8782849239280774,0.31968503937007875,0.12171507607192254,635,0.18077455048409408,0.0,723,457,266,0.6853769871966434,0.7507566374789975,0.9601937423423856,0.9880716353393337,0.2243087323402796,0.33098569674988365,0.28458978062861384,0.35694882517393434,0.7255639097744361,0.02188183807439825,0.12171507607192256
temporal_2,logistic,platt,EQ,Accountancy,42,0.9,0.7289073305670816,0.17109266943291845,1.1410788381742738,0.8589211618257261,0.14107883817427386,0.0,0.9824945295404814,0.2932330827067669,0.8589211618257261,0.31561996779388085,0.14107883817427386,621,0.17109266943291845,0.0,723,457,266,0.6953584623319915,0.7600365842536145,0.9658415468623841,0.9911036054434242,0.24177959374732277,0.3505736329186601,0.2802945729941319,0.3532124602424153,0.706766917293233,0.0175054704595186,0.1410788381742739
temporal_2,logistic,platt,EQ,Accountancy,73,0.9,0.7206085753803596,0.17939142461964042,1.1383125864453665,0.8616874135546335,0.13831258644536654,0.0,0.9956236323851203,0.24812030075187969,0.8616874135546335,0.32423756019261635,0.13831258644536654,623,0.17939142461964042,0.0,723,457,266,0.6868017570644601,0.7520834993126045,0.9841854555926877,0.9987990205853874,0.20004683877984525,0.30336527370417027,0.28865527197206664,0.36197409065494457,0.7518796992481203,0.00437636761487965,0.13831258644536648
temporal_2,logistic,platt,EQ,Accountancy,101,0.9,0.6832641770401107,0.21673582295988936,1.0746887966804979,0.9253112033195021,0.07468879668049792,0.0,0.9978118161925602,0.14285714285714285,0.9253112033195021,0.3423019431988042,0.07468879668049792,669,0.21673582295988936,0.0,723,457,266,0.6484619233435112,0.7161292770951162,0.9877107361507956,0.9996136273393242,0.10588156475218566,0.19000128130723934,0.30733929246172087,0.37906528734846967,0.8571428571428571,0.002188183807439825,0.07468879668049788
temporal_2,logistic,platt,EQ,Global economics,7,0.9,0.9127218934911243,0.012721893491124292,1.6908284023668638,0.3091715976331361,0.6908284023668639,0.0,0.9540983606557377,0.8787061994609164,0.3091715976331361,0.2822966507177033,0.6908284023668639,209,0.0,0.012721893491124292,676,305,371,0.8890458819377353,0.9317337171293035,0.92443697021301,0.9724633392782087,0.8415484932858226,0.9081017745475888,0.22562759341356395,0.3468241248549998,0.12129380053908356,0.04590163934426229,0.6908284023668638
temporal_2,logistic,platt,EQ,Global economics,19,0.9,0.863905325443787,0.03609467455621307,1.569526627218935,0.43047337278106507,0.5695266272189349,0.0,0.8524590163934426,0.8733153638814016,0.43047337278106507,0.3161512027491409,0.5695266272189349,291,0.03609467455621307,0.0,676,305,371,0.8359922248424769,0.8877059162703957,0.8082803618575715,0.887869697855829,0.8356006737706091,0.903378415873003,0.26541858968058324,0.37167450968211063,0.12668463611859837,0.14754098360655737,0.569526627218935
temporal_2,logistic,platt,EQ,Global economics,42,0.9,0.871301775147929,0.028698224852071075,1.5828402366863905,0.4171597633136095,0.5828402366863905,0.0,0.9049180327868852,0.8436657681940701,0.4171597633136095,0.30851063829787234,0.5828402366863905,282,0.028698224852071075,0.0,676,305,371,0.8439446093562066,0.8944628435679032,0.866782094349739,0.9329809975070514,0.803210328186466,0.8770772814132493,0.25747797328266214,0.364690201881363,0.15633423180592992,0.09508196721311475,0.5828402366863905
temporal_2,logistic,platt,EQ,Global economics,73,0.9,0.9097633136094675,0.009763313609467472,1.6967455621301775,0.3032544378698225,0.6967455621301775,0.0,0.9114754098360656,0.9083557951482479,0.3032544378698225,0.2975609756097561,0.6967455621301775,205,0.0,0.009763313609467472,676,305,371,0.885786103532988,0.9291097708095558,0.8742666327799533,0.938448088094761,0.8746643922544663,0.9336773556228419,0.2391671966585593,0.3634021376647482,0.09164420485175202,0.08852459016393442,0.6967455621301775
temporal_2,logistic,platt,EQ,Global economics,101,0.9,0.893491124260355,0.0065088757396449815,1.6597633136094674,0.34023668639053256,0.6597633136094675,0.0,0.9639344262295082,0.8355795148247979,0.34023668639053256,0.3130434782608696,0.6597633136094675,230,0.0065088757396449815,0.0,676,305,371,0.8679723292116954,0.9145630591461262,0.9365834590822175,0.9797442939358867,0.7944602711449159,0.8698205711701,0.25659878659594665,0.37563067162880986,0.16442048517520216,0.036065573770491806,0.6597633136094674
temporal_2,logistic,platt,MCP,Accountancy,7,0.9,0.706777316735823,0.19322268326417702,1.1051175656984786,0.8948824343015215,0.10511756569847856,0.0,0.9934354485776805,0.21428571428571427,0.8948824343015215,0.3276661514683153,0.10511756569847856,647,0.19322268326417702,0.0,723,457,266,0.6725709782162581,0.7387979611465705,0.9808795889404179,0.9977649999256127,0.16922657862546975,0.26747969822207024,0.2926095512859796,0.36475708235768906,0.7857142857142857,0.006564551422319475,0.10511756569847852
temporal_2,logistic,platt,MCP,Accountancy,19,0.9,0.7247579529737206,0.17524204702627943,1.1327800829875518,0.8672199170124482,0.13278008298755187,0.0,0.9803063457330415,0.2857142857142857,0.8672199170124482,0.31738437001594894,0.13278008298755187,627,0.17524204702627943,0.0,723,457,266,0.6910783663230692,0.7560617851582662,0.9630000708896762,0.9896051941040875,0.23477773571074162,0.3427519719249134,0.2821574494599207,0.3548353372410412,0.7142857142857143,0.019693654266958426,0.13278008298755184
temporal_2,logistic,platt,MCP,Accountancy,42,0.9,0.7302904564315352,0.1697095435684648,1.1452282157676348,0.8547717842323651,0.14522821576763487,0.0,0.9824945295404814,0.29699248120300753,0.8547717842323651,0.3155339805825243,0.14522821576763487,618,0.1697095435684648,0.0,723,457,266,0.6967859443501008,0.761360733936929,0.9658415468623841,0.9911036054434242,0.24528712564130656,0.3544778605398404,0.2801293243636842,0.3532177341737186,0.7030075187969925,0.0175054704595186,0.1452282157676349
temporal_2,logistic,platt,MCP,Accountancy,73,0.9,0.7261410788381742,0.17385892116182577,1.1452282157676348,0.8547717842323651,0.14522821576763487,0.0,0.9956236323851203,0.2631578947368421,0.8547717842323651,0.32038834951456313,0.14522821576763487,618,0.17385892116182577,0.0,723,457,266,0.6925046751685475,0.7573871080142114,0.9841854555926877,0.9987990205853874,0.2138816082258192,0.31917754231885215,0.28480554749829945,0.35819027265654013,0.7368421052631579,0.00437636761487965,0.1452282157676349
temporal_2,logistic,platt,MCP,Accountancy,101,0.9,0.6832641770401107,0.21673582295988936,1.0746887966804979,0.9253112033195021,0.07468879668049792,0.0,0.9978118161925602,0.14285714285714285,0.9253112033195021,0.3423019431988042,0.07468879668049792,669,0.21673582295988936,0.0,723,457,266,0.6484619233435112,0.7161292770951162,0.9877107361507956,0.9996136273393242,0.10588156475218566,0.19000128130723934,0.30733929246172087,0.37906528734846967,0.8571428571428571,0.002188183807439825,0.07468879668049788
temporal_2,logistic,platt,MCP,Global economics,7,0.9,0.9127218934911243,0.012721893491124292,1.6923076923076923,0.3076923076923077,0.6923076923076923,0.0,0.9540983606557377,0.8787061994609164,0.3076923076923077,0.28365384615384615,0.6923076923076923,208,0.0,0.012721893491124292,676,305,371,0.8890458819377353,0.9317337171293035,0.92443697021301,0.9724633392782087,0.8415484932858226,0.9081017745475888,0.22674898731714452,0.3484049957557469,0.12129380053908356,0.04590163934426229,0.6923076923076923
temporal_2,logistic,platt,MCP,Global economics,19,0.9,0.8742603550295858,0.025739644970414255,1.5946745562130178,0.40532544378698226,0.5946745562130178,0.0,0.8622950819672132,0.8840970350404312,0.40532544378698226,0.3102189781021898,0.5946745562130178,274,0.025739644970414255,0.0,676,305,371,0.8471330024846304,0.8971581751639743,0.8190943394064567,0.8964831638338298,0.8475168185706914,0.9128046274525194,0.2583871094493058,0.3672987027349848,0.11590296495956873,0.1377049180327869,0.5946745562130178
temporal_2,logistic,platt,MCP,Global economics,42,0.9,0.8742603550295858,0.025739644970414255,1.5961538461538463,0.40384615384615385,0.5961538461538461,0.0,0.9114754098360656,0.8436657681940701,0.40384615384615385,0.31135531135531136,0.5961538461538461,273,0.025739644970414255,0.0,676,305,371,0.8471330024846304,0.8971581751639743,0.8742666327799533,0.938448088094761,0.803210328186466,0.8770772814132493,0.25936475836877765,0.3685811409240322,0.15633423180592992,0.08852459016393442,0.5961538461538461
temporal_2,logistic,platt,MCP,Global economics,73,0.9,0.915680473372781,0.015680473372781,1.7085798816568047,0.29142011834319526,0.7085798816568047,0.0,0.9147540983606557,0.9164420485175202,0.29142011834319526,0.2893401015228426,0.7085798816568047,197,0.0,0.015680473372781,676,305,371,0.8923128075307859,0.9343505162607476,0.8780272582985046,0.9411632770851716,0.8838373176746618,0.9405111974873458,0.23052718804685568,0.35621152373426035,0.08355795148247978,0.08524590163934426,0.7085798816568047
temporal_2,logistic,platt,MCP,Global economics,101,0.9,0.893491124260355,0.0065088757396449815,1.6597633136094674,0.34023668639053256,0.6597633136094675,0.0,0.9639344262295082,0.8355795148247979,0.34023668639053256,0.3130434782608696,0.6597633136094675,230,0.0065088757396449815,0.0,676,305,371,0.8679723292116954,0.9145630591461262,0.9365834590822175,0.9797442939358867,0.7944602711449159,0.8698205711701,0.25659878659594665,0.37563067162880986,0.16442048517520216,0.036065573770491806,0.6597633136094674
